Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
1070,APARTMENT,APARTMENT,395000,2.0,157.0,HYPER_EQUIPPED,,2.0,,,True,4.0,,BUY_REGULAR,AS_NEW,,20431591,1167.0,
2050,APARTMENT,APARTMENT,375000,3.0,145.0,INSTALLED,,3.0,,,True,15.0,,BUY_REGULAR,GOOD,,20448503,1598.0,
8380,APARTMENT,APARTMENT,399000,2.0,87.0,INSTALLED,,2.0,,,True,8.0,,BUY_REGULAR,GOOD,,20439922,898.0,
8300,APARTMENT,APARTMENT,385000,1.0,58.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20403986,,
1050,APARTMENT,APARTMENT,495000,2.0,118.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20453899,1700.0,
1000,APARTMENT,APARTMENT,725000,3.0,161.0,INSTALLED,,4.0,,,True,15.0,,BUY_REGULAR,AS_NEW,,20438571,2485.0,
8660,APARTMENT,APARTMENT,425000,2.0,74.0,,,,,,True,10.0,,BUY_REGULAR,AS_NEW,,20404054,1043.0,
1060,APARTMENT,APARTMENT,725000,3.0,196.0,HYPER_EQUIPPED,,3.0,,,True,30.0,,BUY_REGULAR,,,20429895,,
8300,APARTMENT,APARTMENT,1295000,4.0,125.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20412947,,
8620,APARTMENT,APARTMENT,325000,1.0,67.0,,,2.0,True,4.0,True,9.0,,BUY_REGULAR,GOOD,,20488848,1.0,
1501,APARTMENT,APARTMENT,299000,2.0,112.0,,,,,,,,,BUY_REGULAR,,,20475045,,
3700,APARTMENT,APARTMENT,295500,2.0,,,,,,,True,13.0,,BUY_REGULAR,,,20488104,,
9000,APARTMENT,APARTMENT,415000,3.0,125.0,INSTALLED,,3.0,,,True,,,BUY_REGULAR,GOOD,,20471287,,
8310,APARTMENT,APARTMENT,299000,2.0,94.0,,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20471461,879.0,
8620,APARTMENT,APARTMENT,425000,2.0,85.0,,,2.0,,,True,15.0,,BUY_REGULAR,GOOD,,20488849,1.0,
8620,APARTMENT,APARTMENT,445000,3.0,105.0,,,4.0,,,True,15.0,,BUY_REGULAR,GOOD,,20488885,1.0,
2540,APARTMENT,APARTMENT,274000,2.0,91.0,INSTALLED,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20427019,,
7100,APARTMENT,APARTMENT,105000,2.0,88.0,,,,,,,,,BUY_REGULAR,TO_RENOVATE,,20435518,706.0,
7090,APARTMENT,APARTMENT,334900,3.0,121.0,INSTALLED,,2.0,,,True,21.0,,BUY_REGULAR,,,20477627,,
1070,APARTMENT,APARTMENT,195000,1.0,50.0,HYPER_EQUIPPED,,,,,True,3.0,,BUY_REGULAR,JUST_RENOVATED,,20477611,,
9200,APARTMENT,APARTMENT,159000,2.0,87.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,,,20100142,884.0,
2610,APARTMENT,APARTMENT,193000,2.0,90.0,INSTALLED,,4.0,,,True,14.0,,BUY_REGULAR,GOOD,,20477581,840.0,
7021,APARTMENT,APARTMENT,199000,2.0,107.0,,,3.0,,,,,,BUY_REGULAR,,,20477594,,
1000,APARTMENT,APARTMENT,160000,1.0,35.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20375537,,
9100,APARTMENT,APARTMENT,415000,3.0,,,,2.0,,,,,,BUY_REGULAR,,,20477619,1644.0,
9100,APARTMENT,APARTMENT,259000,2.0,,,,2.0,,,,,,BUY_REGULAR,,,20477621,1256.0,
8620,APARTMENT,APARTMENT,165000,,44.0,INSTALLED,,,,,True,,True,BUY_REGULAR,,,20134513,549.0,
6720,APARTMENT,APARTMENT,171500,1.0,78.0,INSTALLED,,2.0,True,187.0,,,,BUY_REGULAR,GOOD,,11327510,677.0,
2660,APARTMENT,APARTMENT,169000,2.0,71.0,,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20318760,778.0,
7130,APARTMENT,APARTMENT,175000,3.0,122.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20237685,768.0,
8400,APARTMENT,APARTMENT,165000,2.0,66.0,,,,,,True,4.0,,BUY_REGULAR,GOOD,,11192723,,
1080,APARTMENT,APARTMENT,189000,2.0,75.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,10106816,,
5170,APARTMENT,APARTMENT,179000,2.0,140.0,USA_INSTALLED,True,4.0,,,,,,BUY_REGULAR,JUST_RENOVATED,,20115325,1608.0,
2060,APARTMENT,APARTMENT,189000,1.0,45.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,JUST_RENOVATED,,20305773,382.0,
1070,APARTMENT,APARTMENT,199000,1.0,63.0,HYPER_EQUIPPED,,2.0,,,True,4.0,,BUY_REGULAR,GOOD,,20162591,995.0,
2100,APARTMENT,APARTMENT,212000,2.0,115.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,10249177,,
7900,APARTMENT,APARTMENT,210000,2.0,83.0,INSTALLED,,2.0,,,True,9.0,,BUY_REGULAR,GOOD,,20366480,,
1080,APARTMENT,APARTMENT,215000,2.0,80.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20204518,,
1190,APARTMENT,APARTMENT,219000,2.0,59.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20299733,582.0,
1081,APARTMENT,APARTMENT,219000,2.0,100.0,NOT_INSTALLED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20245687,,
1080,APARTMENT,APARTMENT,219500,1.0,60.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20031056,,
1080,APARTMENT,APARTMENT,219500,1.0,63.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20031058,,
2070,APARTMENT,APARTMENT,219000,2.0,69.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,JUST_RENOVATED,,20387418,,
1140,APARTMENT,APARTMENT,225000,2.0,89.0,NOT_INSTALLED,,2.0,,,True,3.0,,BUY_REGULAR,TO_RENOVATE,,20367298,,
8400,APARTMENT,APARTMENT,219000,2.0,78.0,,,,,,True,,,BUY_REGULAR,GOOD,,20215615,,
1080,APARTMENT,APARTMENT,219500,1.0,60.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20031057,,
1070,APARTMENT,APARTMENT,220000,2.0,70.0,INSTALLED,,3.0,,,True,8.0,,BUY_REGULAR,GOOD,,20284194,,
8670,APARTMENT,APARTMENT,415000,3.0,86.0,,,,,,,,True,BUY_REGULAR,JUST_RENOVATED,,20300207,981.0,
1080,APARTMENT,APARTMENT,222500,1.0,63.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,11458900,,
3110,APARTMENT,APARTMENT,349000,3.0,129.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20477451,1078.0,
8500,APARTMENT,APARTMENT,299000,2.0,94.0,,,,,,True,,,BUY_REGULAR,GOOD,,20477410,1310.0,
9500,APARTMENT,APARTMENT,235000,1.0,70.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20477367,835.0,
9000,APARTMENT,APARTMENT,349000,2.0,111.0,,,,,,True,16.0,,BUY_REGULAR,GOOD,,20477414,,
9150,APARTMENT,APARTMENT,285000,2.0,109.0,INSTALLED,,,,,True,16.0,,BUY_REGULAR,GOOD,,20442461,,
1420,APARTMENT,APARTMENT,225000,1.0,70.0,INSTALLED,,3.0,,,,,,BUY_REGULAR,GOOD,,20148790,922.0,
2070,APARTMENT,APARTMENT,225000,2.0,82.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,JUST_RENOVATED,,20387417,,
8400,APARTMENT,APARTMENT,229000,1.0,45.0,,,,,,,,True,BUY_REGULAR,JUST_RENOVATED,,20417380,773.0,
1080,APARTMENT,APARTMENT,232000,1.0,64.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,20340722,,
8430,APARTMENT,APARTMENT,225000,1.0,38.0,,,,,,,,,BUY_REGULAR,JUST_RENOVATED,,20369731,567.0,
9700,APARTMENT,APARTMENT,229000,1.0,63.0,INSTALLED,,,,,,,,BUY_REGULAR,,,20326504,650.0,
1050,APARTMENT,APARTMENT,230000,1.0,50.0,,,,,,True,8.0,,BUY_REGULAR,JUST_RENOVATED,,20200807,1170.0,
8870,APARTMENT,APARTMENT,225000,1.0,69.0,,,,,,True,10.0,,BUY_REGULAR,GOOD,,11461967,,
9690,APARTMENT,APARTMENT,225000,2.0,69.0,,,,,,True,10.0,,BUY_REGULAR,,,20382451,,
8540,APARTMENT,APARTMENT,230000,2.0,102.0,SEMI_EQUIPPED,,2.0,,,True,29.0,,BUY_REGULAR,,,20383777,,
8400,APARTMENT,APARTMENT,235000,1.0,65.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,11182884,939.0,
2060,APARTMENT,APARTMENT,245000,1.0,55.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,AS_NEW,,11251987,,
1140,APARTMENT,APARTMENT,245000,1.0,68.0,NOT_INSTALLED,,,True,35.0,,,,BUY_REGULAR,GOOD,,20341139,574.0,
1000,APARTMENT,APARTMENT,239000,1.0,75.0,INSTALLED,,2.0,,,,,True,BUY_REGULAR,GOOD,,11429112,894.0,
8700,APARTMENT,APARTMENT,248000,2.0,79.0,,,,,,,,,BUY_REGULAR,GOOD,,20160326,,
8400,APARTMENT,APARTMENT,249000,2.0,86.0,,,,,,True,4.0,,BUY_REGULAR,GOOD,,20240185,,
8380,APARTMENT,APARTMENT,249000,1.0,55.0,INSTALLED,,4.0,,,,,,BUY_REGULAR,GOOD,,11027488,453.0,
8400,APARTMENT,APARTMENT,255000,2.0,105.0,,,,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20160373,966.0,
2140,APARTMENT,APARTMENT,255000,2.0,94.0,,,2.0,,,,,,BUY_REGULAR,GOOD,,20419380,,
9230,APARTMENT,APARTMENT,259000,2.0,,INSTALLED,,,,,True,5.0,,BUY_REGULAR,JUST_RENOVATED,,20187036,742.0,
2300,APARTMENT,APARTMENT,169000,1.0,80.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20477363,,
6700,APARTMENT,APARTMENT,260000,2.0,119.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,11139443,1479.0,
9550,APARTMENT,APARTMENT,259000,2.0,110.0,INSTALLED,,2.0,,,True,20.0,,BUY_REGULAR,GOOD,,20315877,947.0,
1650,APARTMENT,APARTMENT,260000,2.0,77.0,NOT_INSTALLED,,2.0,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,11278251,979.0,
2100,APARTMENT,APARTMENT,263000,2.0,85.0,INSTALLED,,,,,,,,BUY_REGULAR,,,20267417,604.0,
8670,APARTMENT,APARTMENT,415000,3.0,86.0,,,,,,,,True,BUY_REGULAR,JUST_RENOVATED,,20477346,981.0,
9140,APARTMENT,APARTMENT,239000,1.0,79.0,,,,,,True,18.0,,BUY_REGULAR,JUST_RENOVATED,,20477354,,
8400,APARTMENT,APARTMENT,150000,2.0,80.0,,,3.0,,,,,,BUY_REGULAR,GOOD,,20477309,745.0,
1190,APARTMENT,APARTMENT,598000,2.0,180.0,INSTALLED,,2.0,,,True,10.0,,BUY_REGULAR,,,20477343,1164.0,
9500,APARTMENT,APARTMENT,260000,2.0,98.0,,,2.0,,,True,10.0,,BUY_REGULAR,AS_NEW,,20091671,,
3550,APARTMENT,APARTMENT,265000,2.0,92.0,,,,,,True,,,BUY_REGULAR,GOOD,,20269808,,
9300,APARTMENT,APARTMENT,239000,2.0,106.0,,,2.0,,,True,,,BUY_REGULAR,GOOD,,20477321,,
6700,APARTMENT,APARTMENT,265000,2.0,70.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,11027586,889.0,
9090,APARTMENT,APARTMENT,395000,2.0,,INSTALLED,,3.0,True,142.0,True,24.0,,BUY_REGULAR,GOOD,,20477318,1033.0,
8430,APARTMENT,APARTMENT,265000,2.0,82.0,INSTALLED,,,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20407165,,
6791,APARTMENT,APARTMENT,265000,2.0,133.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20191832,,
1040,APARTMENT,APARTMENT,270000,2.0,70.0,NOT_INSTALLED,,4.0,,,True,2.0,,BUY_REGULAR,TO_BE_DONE_UP,,20247010,,
1080,APARTMENT,APARTMENT,285000,2.0,110.0,INSTALLED,,,,,True,,,BUY_REGULAR,GOOD,,20162992,1512.0,
8540,APARTMENT,APARTMENT,282500,2.0,104.0,,,,,,True,,,BUY_REGULAR,GOOD,,8779670,,
6600,APARTMENT,APARTMENT,290000,3.0,121.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,,,20120404,1027.0,
8301,APARTMENT,APARTMENT,299000,2.0,60.0,INSTALLED,,2.0,,,True,6.0,,BUY_REGULAR,GOOD,,20360607,766.0,
6700,APARTMENT,APARTMENT,285000,1.0,91.0,HYPER_EQUIPPED,,2.0,,,True,6.0,,BUY_REGULAR,AS_NEW,,20342639,1095.0,
9820,APARTMENT,APARTMENT,305000,1.0,75.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20183833,,
4600,APARTMENT,APARTMENT,299000,2.0,90.0,INSTALLED,,2.0,,,True,14.0,,BUY_REGULAR,GOOD,,20323691,852.0,
3980,APARTMENT,APARTMENT,289000,2.0,115.0,USA_INSTALLED,,2.0,True,72.0,True,23.0,,BUY_REGULAR,AS_NEW,,20264532,961.0,
1370,APARTMENT,APARTMENT,295000,2.0,105.0,INSTALLED,,3.0,,,True,18.0,,BUY_REGULAR,,,20224781,1365.0,
1030,APARTMENT,APARTMENT,295000,2.0,79.0,HYPER_EQUIPPED,,,,,True,27.0,,BUY_REGULAR,JUST_RENOVATED,,20334485,768.0,
9170,APARTMENT,APARTMENT,286000,1.0,75.0,,,2.0,,,True,18.0,,BUY_REGULAR,,,20365147,,
2650,APARTMENT,APARTMENT,289000,1.0,69.0,INSTALLED,,4.0,,,True,5.0,,BUY_REGULAR,,,20418847,,
8530,APARTMENT,APARTMENT,290000,2.0,85.0,,,2.0,,,True,7.0,,BUY_REGULAR,GOOD,,20223094,896.0,
8301,APARTMENT,APARTMENT,305000,2.0,60.0,INSTALLED,,2.0,,,True,9.0,,BUY_REGULAR,GOOD,,20360751,772.0,
2650,APARTMENT,APARTMENT,309000,1.0,70.0,INSTALLED,,4.0,,,True,6.0,,BUY_REGULAR,,,20418845,,
1060,APARTMENT,APARTMENT,335000,1.0,91.0,HYPER_EQUIPPED,,2.0,,,True,2.0,,BUY_REGULAR,,,20400283,700.0,
8301,APARTMENT,APARTMENT,335000,2.0,71.0,INSTALLED,,2.0,,,True,19.0,,BUY_REGULAR,GOOD,,20360839,890.0,
1081,APARTMENT,APARTMENT,349000,3.0,110.0,,True,2.0,,,True,7.0,,BUY_REGULAR,GOOD,,20422470,2.0,
1150,APARTMENT,APARTMENT,335000,3.0,110.0,SEMI_EQUIPPED,,2.0,,,True,6.0,,BUY_REGULAR,GOOD,,11028009,,
2018,APARTMENT,APARTMENT,335000,2.0,111.0,NOT_INSTALLED,,,,,True,4.0,,BUY_REGULAR,,,20402991,894.0,
1180,APARTMENT,APARTMENT,350000,2.0,100.0,HYPER_EQUIPPED,,2.0,,,True,10.0,,BUY_REGULAR,GOOD,,20080036,,
8370,APARTMENT,APARTMENT,249900,1.0,50.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20477303,756.0,
1180,APARTMENT,APARTMENT,345000,1.0,70.0,INSTALLED,,4.0,,,True,5.0,,BUY_REGULAR,,,20477264,,
1180,APARTMENT,APARTMENT,460000,2.0,89.0,INSTALLED,,4.0,True,47.0,True,12.0,,BUY_REGULAR,,,20477281,,
8370,APARTMENT,APARTMENT,229000,2.0,55.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20477304,582.0,
2950,APARTMENT,APARTMENT,349500,3.0,105.0,INSTALLED,,,,,True,11.0,,BUY_REGULAR,JUST_RENOVATED,,20384881,,
8430,APARTMENT,APARTMENT,350000,1.0,59.0,INSTALLED,,2.0,,,,,True,BUY_REGULAR,GOOD,,11213648,922.0,
8400,APARTMENT,APARTMENT,212000,2.0,85.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20265474,577.0,
8370,APARTMENT,APARTMENT,350000,2.0,91.0,HYPER_EQUIPPED,,2.0,,,True,1.0,,BUY_REGULAR,AS_NEW,,20477270,932.0,
1000,APARTMENT,APARTMENT,520000,3.0,124.0,INSTALLED,,2.0,,,True,5.0,,BUY_REGULAR,AS_NEW,,20477279,,
1081,APARTMENT,APARTMENT,249000,2.0,75.0,,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20477261,,
9100,APARTMENT,APARTMENT,306000,2.0,89.0,INSTALLED,,2.0,,,True,8.0,,BUY_REGULAR,AS_NEW,,20477260,798.0,
1180,APARTMENT,APARTMENT,645000,3.0,132.0,INSTALLED,,4.0,,,True,21.0,,BUY_REGULAR,,,20477256,,
1180,APARTMENT,APARTMENT,690480,2.0,110.0,,,2.0,True,83.0,True,10.0,,BUY_REGULAR,AS_NEW,,20477253,,
2200,APARTMENT,APARTMENT,399500,2.0,117.0,HYPER_EQUIPPED,,3.0,True,100.0,True,19.0,,BUY_REGULAR,,,20477243,,
2060,APARTMENT,APARTMENT,139000,1.0,45.0,,,3.0,,,True,,,BUY_REGULAR,GOOD,,20477249,,
1180,APARTMENT,APARTMENT,776600,3.0,127.0,,,,True,92.0,True,11.0,,BUY_REGULAR,AS_NEW,,20477252,,
3600,APARTMENT,APARTMENT,349000,2.0,115.0,NOT_INSTALLED,,,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20477221,,
2990,APARTMENT,APARTMENT,349000,2.0,95.0,,,2.0,True,11.0,True,17.0,,BUY_REGULAR,GOOD,,20477240,1.0,
2640,APARTMENT,APARTMENT,229000,2.0,111.0,NOT_INSTALLED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20477239,,
9100,APARTMENT,APARTMENT,159500,2.0,85.0,,,,,,,,,BUY_REGULAR,,,20477227,823.0,
1180,APARTMENT,APARTMENT,729500,3.0,146.0,,,,,,True,7.0,,BUY_REGULAR,,,20477208,,
2000,APARTMENT,APARTMENT,349999,2.0,107.0,,,2.0,,,True,30.0,,BUY_REGULAR,,,20477216,1115.0,
1150,APARTMENT,APARTMENT,525000,2.0,130.0,INSTALLED,,2.0,,,True,11.0,,BUY_REGULAR,GOOD,,20269678,1943.0,
1050,APARTMENT,APARTMENT,549000,2.0,100.0,HYPER_EQUIPPED,,2.0,,,True,15.0,,BUY_REGULAR,AS_NEW,,20147607,,
8300,APARTMENT,APARTMENT,550000,3.0,94.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,,,20018297,880.0,
2018,APARTMENT,APARTMENT,530000,3.0,130.0,HYPER_EQUIPPED,,2.0,,,True,7.0,,BUY_REGULAR,AS_NEW,,20242643,1405.0,
8300,APARTMENT,APARTMENT,625000,2.0,86.0,INSTALLED,,,,,,,True,BUY_REGULAR,GOOD,,11296214,,
8430,APARTMENT,APARTMENT,575000,4.0,118.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,11285881,989.0,
9820,APARTMENT,APARTMENT,555000,2.0,128.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20183834,,
1050,APARTMENT,APARTMENT,645000,3.0,191.0,INSTALLED,,2.0,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20228656,3190.0,
9000,APARTMENT,APARTMENT,649000,3.0,124.0,,,,,,True,13.0,,BUY_REGULAR,,,20350467,1467.0,
8300,APARTMENT,APARTMENT,649500,2.0,93.0,HYPER_EQUIPPED,,2.0,,,True,,,BUY_REGULAR,GOOD,,20044769,1226.0,
8400,APARTMENT,APARTMENT,710000,3.0,110.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,GOOD,,11194421,,
2000,APARTMENT,APARTMENT,760000,2.0,85.0,,,,,,True,30.0,,BUY_REGULAR,GOOD,,20418957,,
8620,APARTMENT,APARTMENT,720000,2.0,100.0,INSTALLED,,,,,True,,True,BUY_REGULAR,,,20207016,909.0,
1000,APARTMENT,APARTMENT,799000,2.0,92.0,HYPER_EQUIPPED,,2.0,,,True,22.0,,BUY_REGULAR,AS_NEW,True,20342382,,
8300,APARTMENT,APARTMENT,799000,2.0,66.0,INSTALLED,,,,,True,,,BUY_REGULAR,JUST_RENOVATED,,20269433,,
8400,APARTMENT,APARTMENT,825000,3.0,116.0,HYPER_EQUIPPED,,,,,True,,,BUY_REGULAR,AS_NEW,,20005000,,
8300,APARTMENT,APARTMENT,1195000,3.0,140.0,,,,,,True,,,BUY_REGULAR,GOOD,,11024587,,
8300,APARTMENT,APARTMENT,815000,3.0,76.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,JUST_RENOVATED,,11462881,,
8301,APARTMENT,APARTMENT,1190000,2.0,96.0,,,,,,True,10.0,True,BUY_REGULAR,GOOD,,20191696,,
1040,APARTMENT,APARTMENT,995000,3.0,220.0,HYPER_EQUIPPED,,,,,True,25.0,,BUY_REGULAR,JUST_RENOVATED,,20320505,,
8300,APARTMENT,APARTMENT,1595000,2.0,100.0,HYPER_EQUIPPED,,2.0,,,True,7.0,,BUY_REGULAR,AS_NEW,,20431085,1582.0,
8300,APARTMENT,APARTMENT,1050000,3.0,79.0,,,,,,True,,,BUY_REGULAR,JUST_RENOVATED,,11466505,,
8300,APARTMENT,APARTMENT,845000,3.0,82.0,,,,,,,,,BUY_REGULAR,GOOD,,11489812,1041.0,
8300,APARTMENT,APARTMENT,1335000,2.0,95.0,HYPER_EQUIPPED,,2.0,,,True,15.0,,BUY_REGULAR,AS_NEW,,20119949,,
8301,APARTMENT,APARTMENT,1785000,2.0,113.0,INSTALLED,,,,,True,31.0,,BUY_REGULAR,GOOD,,20380001,,
1000,APARTMENT,APARTMENT,350000,2.0,90.0,HYPER_EQUIPPED,,,,,True,12.0,,BUY_REGULAR,AS_NEW,,20477112,,
8300,APARTMENT,APARTMENT,2500000,2.0,115.0,,,,,,True,,,BUY_REGULAR,AS_NEW,,20160399,,
1785,APARTMENT,APARTMENT,245000,2.0,85.0,,,2.0,,,True,1.0,,BUY_REGULAR,GOOD,,20477070,,
8430,APARTMENT,APARTMENT,430000,2.0,85.0,INSTALLED,,3.0,,,True,4.0,,BUY_REGULAR,GOOD,,20477076,919.0,
1140,APARTMENT,APARTMENT,239000,1.0,93.0,SEMI_EQUIPPED,,2.0,True,100.0,,,,BUY_REGULAR,TO_BE_DONE_UP,,20477059,,
7130,APARTMENT,APARTMENT,210000,2.0,131.0,SEMI_EQUIPPED,,2.0,,,,,,BUY_REGULAR,TO_BE_DONE_UP,,20477066,1058.0,
8400,APARTMENT,APARTMENT,189000,1.0,53.0,,,,,,,,,BUY_REGULAR,,,20477054,,
8400,APARTMENT,APARTMENT,125000,1.0,85.0,,,,,,True,,,BUY_REGULAR,,,20477063,,
3590,APARTMENT,APARTMENT,255000,2.0,79.0,INSTALLED,,2.0,,,True,12.0,,BUY_REGULAR,,,20477086,,
1180,APARTMENT,APARTMENT,974800,3.0,194.0,,,2.0,True,150.0,True,61.0,,BUY_REGULAR,AS_NEW,,20477056,,
2018,APARTMENT,APARTMENT,215000,1.0,47.0,SEMI_EQUIPPED,,,,,True,4.0,,BUY_REGULAR,GOOD,,20477052,,
6220,APARTMENT,APARTMENT,159900,1.0,76.0,SEMI_EQUIPPED,,3.0,,,,,,BUY_REGULAR,GOOD,,20450614,615.0,
8370,APARTMENT,APARTMENT,164000,2.0,90.0,,,,,,,,,BUY_REGULAR,GOOD,,20423695,616.0,
1070,APARTMENT,APARTMENT,315000,3.0,110.0,INSTALLED,,4.0,True,10.0,,,,BUY_REGULAR,GOOD,,20427911,,
9000,APARTMENT,APARTMENT,970000,3.0,266.0,,,3.0,,,,,,BUY_REGULAR,AS_NEW,,20470629,3024.0,
9820,APARTMENT,APARTMENT,289000,3.0,147.0,,,,,,True,75.0,,BUY_REGULAR,,,20423589,562.0,
1050,APARTMENT,APARTMENT,810000,3.0,137.0,HYPER_EQUIPPED,,2.0,,,True,10.0,,BUY_REGULAR,,,20479218,,
9000,APARTMENT,APARTMENT,380000,2.0,84.0,,,,,,True,,,BUY_REGULAR,,,20423626,743.0,
8300,APARTMENT,APARTMENT,725000,1.0,66.0,,,,,,,,,BUY_REGULAR,GOOD,,20423590,1388.0,
1050,APARTMENT,APARTMENT,550000,2.0,91.0,HYPER_EQUIPPED,,2.0,,,True,6.0,,BUY_REGULAR,,,20479239,,
1140,APARTMENT,APARTMENT,240000,1.0,44.0,,,,,,,,True,BUY_REGULAR,AS_NEW,,20459627,914.0,
8370,APARTMENT,APARTMENT,229000,2.0,55.0,,,,,,,,,BUY_REGULAR,AS_NEW,,20477304,582.0,
1480,APARTMENT,APARTMENT,215000,2.0,79.0,INSTALLED,,3.0,,,True,19.0,,BUY_REGULAR,,,20479446,1141.0,
1050,APARTMENT,APARTMENT,465000,2.0,89.0,HYPER_EQUIPPED,,2.0,,,,,,BUY_REGULAR,GOOD,,20479055,,
4480,APARTMENT,APARTMENT,99000,1.0,55.0,INSTALLED,,2.0,,,,,,BUY_REGULAR,GOOD,,20333898,400.0,
8540,APARTMENT,APARTMENT,229500,1.0,89.0,NOT_INSTALLED,,4.0,,,True,,,BUY_REGULAR,,,20476338,,
1050,APARTMENT,APARTMENT,455000,2.0,75.0,HYPER_EQUIPPED,,2.0,,,True,5.0,,BUY_REGULAR,GOOD,,20479059,,
8420,APARTMENT,APARTMENT,86000,1.0,30.0,,,,,,True,,,BUY_REGULAR,GOOD,,11316291,354.0,
8370,APARTMENT,APARTMENT,137500,2.0,40.0,,,,,,True,,True,BUY_REGULAR,JUST_RENOVATED,,20106322,,
3300,APARTMENT,APARTMENT,175000,2.0,81.0,,,4.0,,,True,22.0,,BUY_REGULAR,TO_RENOVATE,,20477502,755.0,
3700,APARTMENT,APARTMENT,199000,2.0,95.0,HYPER_EQUIPPED,,2.0,,,True,6.0,,BUY_REGULAR,GOOD,,20477477,1051.0,
8760,APARTMENT,APARTMENT,199000,2.0,,,,,,,True,,,BUY_REGULAR,TO_BE_DONE_UP,,20477476,800.0,
9000,APARTMENT,APARTMENT,1045000,3.0,170.0,,,,,,True,22.0,,BUY_REGULAR,GOOD,,20477472,,
4040,APARTMENT,APARTMENT,129000,1.0,65.0,SEMI_EQUIPPED,,2.0,,,True,6.0,,BUY_REGULAR,TO_RENOVATE,,20477495,748.0,
1080,APARTMENT,APARTMENT,190000,1.0,66.0,INSTALLED,,2.0,,,True,2.0,,BUY_REGULAR,GOOD,,20477452,,
9000,APARTMENT,APARTMENT,315000,2.0,86.0,,,,,,,,,BUY_REGULAR,GOOD,,20457512,,
3110,APARTMENT,APARTMENT,349000,3.0,129.0,INSTALLED,,,,,,,,BUY_REGULAR,GOOD,,20477451,1078.0,
8300,APARTMENT,APARTMENT,2850000,3.0,152.0,,,3.0,,,True,32.0,,BUY_REGULAR,AS_NEW,,20209353,,
8300,APARTMENT,APARTMENT,2975000,3.0,128.0,HYPER_EQUIPPED,,2.0,,,True,37.0,,BUY_REGULAR,AS_NEW,True,20228292,,
